"","age","job","marital","housing","contact","month","day_of_week","campaign","pdays","previous","poutcome","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
"237",33,"blue-collar","single","yes","cellular","may","fri",2,999,0,"nonexistent",92.893,-46.2,1.313,5099.1,"no"
"238",53,"services","married","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"239",41,"services","married","no","cellular","mar","wed",6,999,0,"nonexistent",92.843,-50,1.778,5099.1,"yes"
"240",55,"unknown","married","no","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"241",45,"blue-collar","married","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"242",35,"technician","married","no","cellular","jul","thu",4,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"243",31,"services","married","no","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.96,5228.1,"no"
"244",53,"management","married","no","cellular","aug","mon",4,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"245",35,"technician","single","yes","cellular","may","thu",1,999,0,"nonexistent",92.893,-46.2,1.327,5099.1,"no"
"246",45,"blue-collar","divorced","yes","cellular","may","thu",1,999,0,"nonexistent",92.893,-46.2,1.327,5099.1,"no"
"247",34,"housemaid","single","no","telephone","jun","thu",2,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"248",42,"admin.","married","no","telephone","apr","mon",3,999,1,"failure",93.075,-47.1,1.405,5099.1,"no"
"249",36,"self-employed","married","yes","cellular","nov","thu",3,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"250",44,"admin.","married","no","telephone","may","wed",3,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"251",50,"admin.","divorced","yes","cellular","aug","tue",2,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"252",36,"admin.","married","yes","cellular","sep","fri",1,999,0,"nonexistent",92.379,-29.8,0.773,5017.5,"no"
"253",27,"technician","married","no","cellular","jul","thu",9,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"254",40,"management","married","no","telephone","may","fri",3,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"255",25,"technician","single","yes","telephone","jun","mon",6,999,0,"nonexistent",94.465,-41.8,4.96,5228.1,"no"
"256",29,"management","married","yes","cellular","aug","tue",2,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"257",44,"admin.","married","no","telephone","may","wed",3,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"258",57,"blue-collar","married","yes","telephone","may","tue",2,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"259",30,"admin.","single","yes","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"260",37,"self-employed","married","yes","cellular","aug","wed",2,999,0,"nonexistent",93.444,-36.1,4.967,5228.1,"no"
"261",57,"technician","married","no","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"262",32,"technician","married","yes","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"yes"
"263",54,"admin.","married","no","cellular","nov","tue",2,10,1,"success",94.767,-50.8,1.035,4963.6,"yes"
"264",58,"blue-collar","married","yes","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.97,5228.1,"yes"
"265",29,"admin.","single","yes","cellular","aug","tue",5,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"266",60,"services","married","no","cellular","aug","tue",1,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"267",27,"unemployed","single","no","telephone","jun","wed",2,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"268",30,"unemployed","married","yes","cellular","jul","tue",3,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"269",42,"blue-collar","married","no","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"270",48,"housemaid","married","no","telephone","jun","tue",1,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"271",35,"admin.","single","no","cellular","aug","mon",2,999,0,"nonexistent",93.444,-36.1,4.97,5228.1,"no"
"272",46,"blue-collar","married","yes","telephone","may","mon",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"273",57,"retired","unknown","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"274",30,"services","married","no","telephone","jun","mon",3,999,0,"nonexistent",94.465,-41.8,4.865,5228.1,"no"
"275",28,"technician","single","yes","cellular","apr","thu",4,999,1,"failure",93.075,-47.1,1.41,5099.1,"no"
"276",34,"services","married","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"277",42,"blue-collar","married","no","telephone","jun","thu",1,999,0,"nonexistent",94.465,-41.8,4.958,5228.1,"no"
"278",30,"admin.","single","yes","cellular","nov","tue",1,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"279",27,"student","single","yes","cellular","aug","wed",1,999,0,"nonexistent",94.027,-38.3,0.9,4991.6,"no"
"280",23,"entrepreneur","married","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"281",43,"blue-collar","married","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"282",59,"management","married","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"283",31,"self-employed","single","no","cellular","aug","mon",1,999,2,"failure",94.027,-38.3,0.898,4991.6,"no"
"284",43,"self-employed","married","no","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.858,5191,"no"
"285",52,"technician","married","yes","telephone","may","mon",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"286",26,"housemaid","single","yes","telephone","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"287",24,"blue-collar","married","yes","telephone","may","fri",6,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"288",35,"blue-collar","single","no","cellular","nov","thu",1,999,1,"failure",93.2,-42,4.076,5195.8,"no"
"289",59,"technician","married","no","cellular","jun","thu",4,999,1,"failure",94.055,-39.8,0.742,4991.6,"yes"
"290",28,"blue-collar","married","no","telephone","may","thu",1,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"291",37,"blue-collar","single","no","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"292",46,"admin.","married","no","cellular","apr","fri",1,999,1,"failure",93.075,-47.1,1.405,5099.1,"no"
"293",26,"technician","single","yes","cellular","jul","fri",3,6,2,"success",94.215,-40.3,0.861,4991.6,"yes"
"294",40,"management","married","yes","cellular","aug","thu",6,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"295",56,"blue-collar","married","yes","cellular","jul","tue",2,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"296",40,"management","married","yes","cellular","may","tue",1,999,0,"nonexistent",92.893,-46.2,1.344,5099.1,"no"
"297",29,"admin.","single","yes","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"298",28,"blue-collar","single","yes","cellular","may","thu",1,999,1,"failure",92.893,-46.2,1.266,5099.1,"no"
"299",48,"technician","single","no","telephone","may","thu",7,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"300",28,"unemployed","single","yes","cellular","may","mon",1,999,0,"nonexistent",92.893,-46.2,1.244,5099.1,"no"
"301",33,"technician","married","no","telephone","may","thu",4,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"302",56,"entrepreneur","married","yes","telephone","jun","thu",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"303",57,"retired","married","no","cellular","aug","tue",4,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"yes"
"304",24,"admin.","single","yes","telephone","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.958,5228.1,"no"
"305",39,"self-employed","married","no","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.858,5191,"no"
"306",40,"blue-collar","married","yes","telephone","may","mon",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"307",54,"blue-collar","divorced","yes","telephone","jun","thu",3,999,0,"nonexistent",94.465,-41.8,4.958,5228.1,"no"
"308",25,"admin.","single","no","telephone","jun","wed",2,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"309",36,"blue-collar","married","no","cellular","may","wed",3,999,1,"failure",92.893,-46.2,1.281,5099.1,"yes"
"310",48,"admin.","married","yes","cellular","nov","wed",1,999,0,"nonexistent",93.2,-42,4.12,5195.8,"no"
"311",32,"admin.","single","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"312",48,"admin.","married","yes","cellular","jul","fri",2,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"313",30,"technician","married","yes","telephone","may","wed",3,999,0,"nonexistent",93.994,-36.4,4.858,5191,"no"
"314",41,"admin.","divorced","no","telephone","may","tue",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"315",54,"retired","divorced","yes","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"316",29,"admin.","single","yes","cellular","mar","mon",1,999,0,"nonexistent",93.369,-34.8,0.639,5008.7,"yes"
"317",28,"blue-collar","single","yes","telephone","jun","mon",2,999,0,"nonexistent",94.465,-41.8,4.865,5228.1,"no"
"318",30,"admin.","married","no","telephone","may","tue",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"319",54,"admin.","married","yes","telephone","may","thu",3,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"320",33,"entrepreneur","married","no","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"321",38,"blue-collar","married","no","cellular","may","wed",1,11,1,"success",92.893,-46.2,1.281,5099.1,"no"
"322",46,"housemaid","divorced","yes","telephone","jun","tue",8,999,0,"nonexistent",94.465,-41.8,4.864,5228.1,"no"
"323",38,"admin.","divorced","no","telephone","jun","fri",3,999,0,"nonexistent",94.465,-41.8,4.959,5228.1,"no"
"324",38,"services","married","no","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"325",33,"blue-collar","married","yes","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"326",25,"admin.","married","no","telephone","may","fri",1,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"327",29,"admin.","single","yes","cellular","may","fri",10,999,0,"nonexistent",92.893,-46.2,1.25,5099.1,"no"
"328",60,"technician","married","no","telephone","jul","tue",15,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"329",57,"services","married","yes","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.244,5099.1,"no"
"330",36,"admin.","single","no","cellular","aug","wed",1,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"331",54,"admin.","married","no","cellular","jul","thu",5,999,0,"nonexistent",93.918,-42.7,4.968,5228.1,"no"
"332",25,"self-employed","single","no","telephone","may","tue",3,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"333",41,"entrepreneur","married","no","telephone","may","wed",4,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"334",54,"management","married","yes","cellular","apr","tue",1,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"335",39,"blue-collar","divorced","no","cellular","may","wed",1,999,0,"nonexistent",92.893,-46.2,1.281,5099.1,"no"
"336",55,"entrepreneur","divorced","no","cellular","may","fri",1,999,1,"failure",92.893,-46.2,1.313,5099.1,"no"
"337",40,"admin.","married","no","telephone","may","mon",3,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"338",43,"unemployed","married","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"339",81,"retired","married","no","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.354,5099.1,"yes"
"340",43,"technician","divorced","yes","cellular","may","mon",1,999,0,"nonexistent",92.893,-46.2,1.264,5099.1,"no"
"341",34,"admin.","married","yes","cellular","jun","wed",1,6,2,"success",94.055,-39.8,0.704,4991.6,"yes"
"342",42,"technician","married","yes","cellular","aug","tue",1,999,0,"nonexistent",93.444,-36.1,4.968,5228.1,"no"
"343",30,"services","married","no","cellular","nov","tue",2,999,0,"nonexistent",93.2,-42,4.153,5195.8,"no"
"344",24,"services","single","no","telephone","jun","mon",2,999,0,"nonexistent",94.465,-41.8,4.865,5228.1,"no"
"345",51,"unknown","married","yes","cellular","aug","fri",5,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"346",42,"blue-collar","married","no","cellular","may","tue",5,10,1,"success",92.893,-46.2,1.344,5099.1,"no"
"347",51,"self-employed","married","no","telephone","may","wed",7,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"348",38,"blue-collar","married","no","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"349",45,"blue-collar","married","yes","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"350",51,"admin.","divorced","no","telephone","aug","fri",1,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"351",44,"admin.","married","no","telephone","may","fri",6,999,0,"nonexistent",93.994,-36.4,4.859,5191,"no"
"352",52,"technician","married","yes","cellular","nov","fri",1,999,0,"nonexistent",93.2,-42,4.021,5195.8,"no"
"353",49,"admin.","married","yes","telephone","may","mon",1,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"354",49,"technician","married","yes","telephone","may","tue",1,999,0,"nonexistent",93.994,-36.4,4.856,5191,"no"
"355",52,"unknown","married","no","telephone","may","fri",4,999,0,"nonexistent",93.994,-36.4,4.864,5191,"no"
"356",32,"entrepreneur","married","no","cellular","nov","thu",4,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"357",27,"services","married","no","cellular","jul","thu",3,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"358",44,"admin.","divorced","yes","cellular","may","tue",8,999,1,"failure",92.893,-46.2,1.291,5099.1,"no"
"359",33,"admin.","single","no","cellular","may","wed",7,999,0,"nonexistent",92.893,-46.2,1.281,5099.1,"no"
"360",30,"services","married","no","cellular","jul","tue",2,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"361",32,"admin.","single","yes","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.958,5228.1,"no"
"362",36,"blue-collar","married","yes","telephone","jun","tue",3,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"363",49,"unemployed","married","yes","cellular","jul","wed",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"364",48,"services","single","yes","cellular","may","thu",2,999,0,"nonexistent",92.893,-46.2,1.266,5099.1,"no"
"365",48,"technician","married","yes","cellular","aug","fri",8,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"yes"
"366",42,"blue-collar","married","no","telephone","may","wed",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"367",28,"admin.","married","yes","cellular","may","wed",3,999,0,"nonexistent",92.893,-46.2,1.334,5099.1,"no"
"368",52,"management","married","yes","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.968,5228.1,"no"
"369",23,"management","single","yes","cellular","jul","tue",2,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"370",36,"blue-collar","married","yes","telephone","may","wed",1,999,0,"nonexistent",93.994,-36.4,4.858,5191,"no"
"371",43,"admin.","divorced","no","cellular","aug","tue",2,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"372",31,"services","divorced","yes","cellular","may","thu",1,999,0,"nonexistent",92.893,-46.2,1.327,5099.1,"no"
"373",49,"unemployed","married","yes","cellular","aug","wed",2,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"374",36,"blue-collar","married","yes","cellular","jul","mon",3,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
"375",47,"management","divorced","no","telephone","may","fri",2,999,0,"nonexistent",93.994,-36.4,4.855,5191,"no"
"376",31,"technician","single","unknown","cellular","aug","mon",7,999,0,"nonexistent",93.444,-36.1,4.963,5228.1,"no"
"377",46,"entrepreneur","married","no","telephone","jun","mon",1,999,0,"nonexistent",94.465,-41.8,4.961,5228.1,"no"
"378",54,"blue-collar","married","yes","cellular","aug","tue",3,999,0,"nonexistent",93.444,-36.1,4.966,5228.1,"no"
"379",35,"admin.","married","no","cellular","may","thu",3,999,0,"nonexistent",92.893,-46.2,1.27,5099.1,"no"
"380",37,"admin.","divorced","no","telephone","may","thu",10,999,0,"nonexistent",93.994,-36.4,4.86,5191,"no"
"381",44,"blue-collar","married","yes","telephone","jun","mon",1,999,0,"nonexistent",94.465,-41.8,4.865,5228.1,"no"
"382",30,"unemployed","married","no","cellular","may","mon",1,3,1,"success",92.893,-46.2,1.354,5099.1,"yes"
"383",33,"admin.","single","yes","cellular","jul","tue",5,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"384",57,"services","divorced","no","cellular","may","fri",3,999,0,"nonexistent",92.893,-46.2,1.313,5099.1,"no"
"385",39,"admin.","single","no","telephone","may","fri",4,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"386",43,"unemployed","married","no","cellular","may","wed",2,999,0,"nonexistent",92.893,-46.2,1.334,5099.1,"no"
"387",32,"services","married","unknown","telephone","may","mon",2,999,0,"nonexistent",93.994,-36.4,4.857,5191,"no"
"388",29,"technician","single","no","cellular","may","mon",2,999,0,"nonexistent",92.893,-46.2,1.244,5099.1,"no"
"389",35,"admin.","divorced","yes","telephone","may","mon",2,999,1,"failure",92.893,-46.2,1.299,5099.1,"no"
"390",47,"admin.","married","no","cellular","may","wed",2,999,0,"nonexistent",92.893,-46.2,1.27,5099.1,"no"
"391",37,"management","married","yes","cellular","nov","thu",1,999,0,"nonexistent",93.2,-42,4.076,5195.8,"no"
"392",35,"technician","single","no","cellular","apr","mon",1,999,0,"nonexistent",93.075,-47.1,1.405,5099.1,"no"
"393",37,"self-employed","married","yes","cellular","jul","thu",1,999,0,"nonexistent",93.918,-42.7,4.963,5228.1,"no"
"394",36,"technician","married","yes","cellular","aug","wed",2,999,0,"nonexistent",93.444,-36.1,4.964,5228.1,"no"
"395",50,"admin.","married","no","cellular","aug","thu",1,999,0,"nonexistent",93.444,-36.1,4.968,5228.1,"no"
"396",30,"admin.","single","no","cellular","aug","mon",1,999,0,"nonexistent",93.444,-36.1,4.965,5228.1,"no"
"397",33,"blue-collar","married","yes","cellular","jul","tue",1,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"398",37,"admin.","single","no","cellular","jul","tue",6,999,0,"nonexistent",93.918,-42.7,4.961,5228.1,"no"
"399",45,"self-employed","divorced","no","cellular","may","fri",1,999,0,"nonexistent",92.893,-46.2,1.25,5099.1,"no"
"400",30,"admin.","single","no","cellular","nov","fri",2,999,1,"failure",93.2,-42,4.021,5195.8,"no"
"401",51,"management","divorced","no","cellular","may","wed",2,999,0,"nonexistent",92.893,-46.2,1.334,5099.1,"no"
"402",49,"self-employed","single","no","telephone","may","mon",10,999,0,"nonexistent",93.994,-36.4,4.858,5191,"no"
"403",31,"technician","single","yes","cellular","aug","thu",5,999,0,"nonexistent",93.444,-36.1,4.962,5228.1,"no"
"404",40,"admin.","single","yes","cellular","jul","fri",1,999,0,"nonexistent",93.918,-42.7,4.962,5228.1,"no"
