age,job,marital,housing,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
39,2,1,1,1,7,5,1,999,0,2,92.893,-46.2,1.281,5099.1,0
55,3,1,1,1,7,1,1,999,1,1,92.893,-46.2,1.313,5099.1,0
40,1,2,1,2,7,2,3,999,0,2,93.994,-36.4,4.857,5191,0
43,11,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
81,6,2,1,1,7,2,2,999,0,2,92.893,-46.2,1.354,5099.1,1
43,10,1,3,1,7,2,1,999,0,2,92.893,-46.2,1.264,5099.1,0
34,1,2,3,1,5,5,1,6,2,3,94.055,-39.8,0.704,4991.6,1
42,10,2,3,1,2,4,1,999,0,2,93.444,-36.1,4.968,5228.1,0
30,8,2,1,1,8,4,2,999,0,2,93.2,-42,4.153,5195.8,0
24,8,3,1,2,5,2,2,999,0,2,94.465,-41.8,4.865,5228.1,0
51,12,2,3,1,2,1,5,999,0,2,93.444,-36.1,4.963,5228.1,0
42,2,2,1,1,7,4,5,10,1,3,92.893,-46.2,1.344,5099.1,0
51,7,2,1,2,7,5,7,999,0,2,93.994,-36.4,4.859,5191,0
38,2,2,1,1,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
45,2,2,3,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
51,1,1,1,2,2,1,1,999,0,2,93.444,-36.1,4.963,5228.1,0
44,1,2,1,2,7,1,6,999,0,2,93.994,-36.4,4.859,5191,0
52,10,2,3,1,8,1,1,999,0,2,93.2,-42,4.021,5195.8,0
49,1,2,3,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
49,10,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
52,12,2,1,2,7,1,4,999,0,2,93.994,-36.4,4.864,5191,0
32,3,2,1,1,8,3,4,999,0,2,93.2,-42,4.076,5195.8,0
27,8,2,1,1,4,3,3,999,0,2,93.918,-42.7,4.963,5228.1,0
44,1,1,3,1,7,4,8,999,1,1,92.893,-46.2,1.291,5099.1,0
33,1,3,1,1,7,5,7,999,0,2,92.893,-46.2,1.281,5099.1,0
30,8,2,1,1,4,4,2,999,0,2,93.918,-42.7,4.961,5228.1,0
32,1,3,3,1,4,3,1,999,0,2,93.918,-42.7,4.958,5228.1,0
36,2,2,3,2,5,4,3,999,0,2,94.465,-41.8,4.961,5228.1,0
49,11,2,3,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
48,8,3,3,1,7,3,2,999,0,2,92.893,-46.2,1.266,5099.1,0
48,10,2,3,1,2,1,8,999,0,2,93.444,-36.1,4.964,5228.1,1
42,2,2,1,2,7,5,2,999,0,2,93.994,-36.4,4.857,5191,0
28,1,2,3,1,7,5,3,999,0,2,92.893,-46.2,1.334,5099.1,0
52,5,2,3,1,2,3,1,999,0,2,93.444,-36.1,4.968,5228.1,0
23,5,3,3,1,4,4,2,999,0,2,93.918,-42.7,4.961,5228.1,0
36,2,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.858,5191,0
43,1,1,1,1,2,4,2,999,0,2,93.444,-36.1,4.966,5228.1,0
31,8,1,3,1,7,3,1,999,0,2,92.893,-46.2,1.327,5099.1,0
49,11,2,3,1,2,5,2,999,0,2,93.444,-36.1,4.964,5228.1,0
36,2,2,3,1,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
47,5,1,1,2,7,1,2,999,0,2,93.994,-36.4,4.855,5191,0
31,10,3,2,1,2,2,7,999,0,2,93.444,-36.1,4.963,5228.1,0
46,3,2,1,2,5,2,1,999,0,2,94.465,-41.8,4.961,5228.1,0
54,2,2,3,1,2,4,3,999,0,2,93.444,-36.1,4.966,5228.1,0
35,1,2,1,1,7,3,3,999,0,2,92.893,-46.2,1.27,5099.1,0
37,1,1,1,2,7,3,10,999,0,2,93.994,-36.4,4.86,5191,0
44,2,2,3,2,5,2,1,999,0,2,94.465,-41.8,4.865,5228.1,0
30,11,2,1,1,7,2,1,3,1,3,92.893,-46.2,1.354,5099.1,1
33,1,3,3,1,4,4,5,999,0,2,93.918,-42.7,4.961,5228.1,0
57,8,1,1,1,7,1,3,999,0,2,92.893,-46.2,1.313,5099.1,0
39,1,3,1,2,7,1,4,999,0,2,93.994,-36.4,4.857,5191,0
43,11,2,1,1,7,5,2,999,0,2,92.893,-46.2,1.334,5099.1,0
32,8,2,2,2,7,2,2,999,0,2,93.994,-36.4,4.857,5191,0
29,10,3,1,1,7,2,2,999,0,2,92.893,-46.2,1.244,5099.1,0
35,1,1,3,2,7,2,2,999,1,1,92.893,-46.2,1.299,5099.1,0
47,1,2,1,1,7,5,2,999,0,2,92.893,-46.2,1.27,5099.1,0
37,5,2,3,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,0
35,10,3,1,1,1,2,1,999,0,2,93.075,-47.1,1.405,5099.1,0
37,7,2,3,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
36,10,2,3,1,2,5,2,999,0,2,93.444,-36.1,4.964,5228.1,0
50,1,2,1,1,2,3,1,999,0,2,93.444,-36.1,4.968,5228.1,0
30,1,3,1,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
33,2,2,3,1,4,4,1,999,0,2,93.918,-42.7,4.961,5228.1,0
37,1,3,1,1,4,4,6,999,0,2,93.918,-42.7,4.961,5228.1,0
45,7,1,1,1,7,1,1,999,0,2,92.893,-46.2,1.25,5099.1,0
30,1,3,1,1,8,1,2,999,1,1,93.2,-42,4.021,5195.8,0
51,5,1,1,1,7,5,2,999,0,2,92.893,-46.2,1.334,5099.1,0
49,7,3,1,2,7,2,10,999,0,2,93.994,-36.4,4.858,5191,0
31,10,3,3,1,2,3,5,999,0,2,93.444,-36.1,4.962,5228.1,0
40,1,3,3,1,4,1,1,999,0,2,93.918,-42.7,4.962,5228.1,0
41,10,2,1,1,2,3,2,999,0,2,93.444,-36.1,4.963,5228.1,0
58,6,2,3,1,1,3,1,2,1,3,93.075,-47.1,1.365,5099.1,0
49,2,2,3,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
39,10,1,3,2,7,1,1,999,0,2,93.994,-36.4,4.855,5191,0
48,10,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
50,3,2,1,1,4,3,2,999,0,2,93.918,-42.7,4.958,5228.1,0
54,2,2,3,1,2,5,3,999,0,2,93.444,-36.1,4.964,5228.1,0
38,2,2,1,2,7,5,1,999,0,2,93.994,-36.4,4.856,5191,0
51,2,2,1,1,2,4,2,999,0,2,93.444,-36.1,4.968,5228.1,0
36,1,3,1,2,7,5,4,999,0,2,93.994,-36.4,4.859,5191,0
35,2,2,3,1,8,4,2,999,0,2,93.2,-42,4.153,5195.8,0
44,1,2,1,1,2,2,1,999,0,2,93.444,-36.1,4.965,5228.1,0
43,2,2,1,1,7,5,1,999,1,1,92.893,-46.2,1.281,5099.1,0
30,10,3,1,1,2,3,7,999,0,2,93.444,-36.1,4.963,5228.1,0
41,10,1,3,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
27,5,3,3,2,7,4,2,999,0,2,93.994,-36.4,4.856,5191,0
45,2,2,3,1,8,2,2,5,3,3,94.767,-50.8,1.05,4963.6,1
26,1,3,3,2,7,1,3,999,0,2,93.994,-36.4,4.864,5191,0
36,10,2,2,2,7,4,2,999,0,2,93.994,-36.4,4.857,5191,0
24,9,3,1,1,4,5,1,999,1,1,92.469,-33.6,1.029,5076.2,0
46,5,2,3,1,8,3,6,999,0,2,93.2,-42,4.076,5195.8,0
61,2,2,3,1,7,1,1,3,2,3,93.876,-40,0.695,5008.7,1
50,1,1,1,2,7,1,4,999,0,2,93.994,-36.4,4.857,5191,0
49,10,2,3,2,7,4,9,999,0,2,93.994,-36.4,4.856,5191,0
55,1,2,3,1,1,1,1,999,1,1,93.075,-47.1,1.405,5099.1,0
54,2,2,3,1,2,3,2,999,0,2,93.444,-36.1,4.964,5228.1,0
40,2,1,3,1,4,5,3,999,0,2,93.918,-42.7,4.962,5228.1,0
58,2,2,3,1,7,5,1,999,0,2,92.893,-46.2,1.281,5099.1,0
58,3,2,1,2,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
36,1,3,3,1,2,3,1,999,0,2,93.444,-36.1,4.963,5228.1,0
30,1,3,3,1,2,5,1,999,0,2,93.444,-36.1,4.964,5228.1,0
45,1,3,3,1,4,3,1,999,0,2,93.918,-42.7,4.958,5228.1,0
40,5,2,3,1,8,1,1,999,1,1,93.2,-42,4.021,5195.8,0
42,7,2,1,1,4,2,2,999,0,2,93.918,-42.7,4.962,5228.1,0
43,2,2,3,1,7,4,7,999,0,2,92.893,-46.2,1.291,5099.1,0
24,9,3,1,1,4,4,1,999,0,2,93.918,-42.7,4.962,5228.1,0
49,5,2,1,1,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
55,11,2,3,2,10,4,1,999,0,2,94.199,-37.5,0.879,4963.6,0
49,1,2,3,1,2,1,1,999,0,2,93.444,-36.1,4.966,5228.1,0
48,2,2,1,2,5,4,1,999,0,2,94.465,-41.8,4.864,5228.1,0
49,1,2,1,1,2,1,1,999,0,2,93.444,-36.1,4.966,5228.1,0
40,2,2,3,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
35,8,2,1,1,7,1,2,999,0,2,92.893,-46.2,1.313,5099.1,0
32,1,3,3,2,7,2,11,999,0,2,93.994,-36.4,4.857,5191,0
67,4,1,3,1,8,2,2,5,5,3,94.767,-50.8,1.039,4963.6,1
41,10,2,3,1,7,1,4,999,0,2,92.893,-46.2,1.313,5099.1,0
73,6,2,3,1,6,1,1,999,0,2,92.843,-50,1.531,5099.1,1
32,5,3,1,2,7,2,7,999,0,2,93.994,-36.4,4.858,5191,0
33,5,2,3,1,2,5,3,999,0,2,93.444,-36.1,4.964,5228.1,0
36,10,2,3,2,7,5,4,999,0,2,92.893,-46.2,1.27,5099.1,0
40,10,2,3,1,8,3,1,999,1,1,93.2,-42,4.076,5195.8,0
25,2,3,3,1,4,3,2,999,0,2,93.918,-42.7,4.962,5228.1,0
60,3,2,1,1,2,3,2,999,0,2,92.201,-31.4,0.883,5076.2,0
45,5,2,3,1,4,3,1,999,0,2,93.918,-42.7,4.968,5228.1,0
33,10,2,1,2,8,5,2,999,0,2,93.2,-42,4.12,5195.8,0
31,1,2,3,1,2,3,7,999,0,2,93.444,-36.1,4.963,5228.1,0
48,7,2,3,2,7,3,2,999,0,2,93.994,-36.4,4.86,5191,0
42,8,2,3,1,1,2,1,999,0,2,93.075,-47.1,1.405,5099.1,0
40,5,2,1,1,2,4,3,999,0,2,93.444,-36.1,4.966,5228.1,0
30,10,2,1,1,5,1,1,7,1,3,94.055,-39.8,0.748,4991.6,0
41,2,2,1,2,5,5,1,999,0,2,94.465,-41.8,4.864,5228.1,0
36,4,2,2,1,2,4,14,999,0,2,93.444,-36.1,4.965,5228.1,0
41,5,1,1,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,0
60,12,2,1,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
32,8,3,2,1,7,5,1,999,1,1,92.893,-46.2,1.281,5099.1,0
44,7,3,3,1,7,2,5,999,1,1,92.893,-46.2,1.354,5099.1,1
25,8,2,3,1,4,1,1,999,0,2,93.918,-42.7,4.957,5228.1,0
30,2,2,1,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,1
25,1,2,3,2,5,1,1,999,0,2,94.465,-41.8,4.967,5228.1,0
31,10,1,3,1,2,3,1,999,0,2,93.444,-36.1,4.963,5228.1,0
44,2,2,2,2,5,3,3,999,0,2,94.465,-41.8,4.866,5228.1,0
29,10,3,1,1,4,5,1,999,0,2,93.918,-42.7,4.963,5228.1,0
47,1,2,1,2,7,3,1,999,0,2,93.994,-36.4,4.855,5191,0
18,9,3,1,1,10,3,1,3,1,3,92.379,-29.8,0.809,5017.5,1
25,1,2,1,2,7,4,4,999,0,2,93.994,-36.4,4.856,5191,0
29,10,2,1,2,7,1,3,999,0,2,93.994,-36.4,4.864,5191,1
53,12,2,1,1,2,2,4,999,0,2,93.444,-36.1,4.965,5228.1,0
36,7,2,1,1,2,3,1,999,0,2,93.444,-36.1,4.964,5228.1,0
45,2,3,1,2,5,2,1,999,0,2,94.465,-41.8,4.865,5228.1,0
31,10,3,1,2,9,3,1,999,0,2,93.798,-40.4,4.794,5195.8,1
54,1,2,1,2,5,1,16,999,0,2,94.465,-41.8,4.967,5228.1,0
51,2,2,3,2,5,4,2,999,0,2,94.465,-41.8,4.961,5228.1,0
44,3,2,3,1,7,4,2,999,0,2,92.893,-46.2,1.344,5099.1,1
24,2,3,3,1,4,1,2,999,0,2,93.918,-42.7,4.963,5228.1,0
40,1,2,3,1,2,4,1,999,0,2,93.444,-36.1,4.966,5228.1,0
39,8,2,1,2,7,3,2,999,0,2,93.994,-36.4,4.86,5191,0
44,2,2,1,1,7,4,1,999,1,1,92.893,-46.2,1.344,5099.1,0
44,5,1,3,1,1,1,1,999,0,2,93.075,-47.1,1.479,5099.1,0
52,3,2,3,2,5,2,2,999,0,2,94.465,-41.8,4.961,5228.1,0
51,2,2,3,1,7,5,1,999,1,1,92.893,-46.2,1.281,5099.1,1
38,5,2,3,1,7,1,1,999,0,2,92.893,-46.2,1.313,5099.1,1
34,10,2,1,1,7,1,2,999,1,1,92.893,-46.2,1.313,5099.1,0
23,2,3,1,1,4,5,1,999,0,2,93.918,-42.7,4.957,5228.1,0
30,1,3,1,2,7,5,1,999,0,2,93.994,-36.4,4.856,5191,0
26,2,2,1,2,7,5,1,999,0,2,93.994,-36.4,4.859,5191,0
24,12,3,3,1,5,4,1,999,2,1,92.963,-40.8,1.262,5076.2,0
34,1,2,3,1,8,5,2,999,0,2,93.2,-42,4.12,5195.8,0
59,12,2,1,2,5,3,1,999,0,2,94.465,-41.8,4.866,5228.1,1
32,5,1,1,1,7,4,3,999,0,2,92.893,-46.2,1.344,5099.1,0
27,7,3,3,2,5,5,1,999,0,2,94.465,-41.8,4.864,5228.1,0
39,4,2,3,1,2,3,6,999,0,2,93.444,-36.1,4.963,5228.1,0
29,2,2,1,2,7,5,8,999,0,2,92.893,-46.2,1.281,5099.1,0
42,10,3,3,1,2,5,8,999,0,2,93.444,-36.1,4.965,5228.1,0
60,5,2,1,1,4,2,1,999,0,2,93.918,-42.7,4.96,5228.1,0
30,10,3,1,1,2,1,2,999,0,2,93.444,-36.1,4.964,5228.1,0
38,5,2,3,1,7,5,3,999,0,2,92.893,-46.2,1.281,5099.1,0
49,2,2,1,1,2,3,2,999,0,2,93.444,-36.1,4.963,5228.1,0
30,1,3,3,1,7,2,2,999,1,1,92.893,-46.2,1.299,5099.1,0
41,2,2,3,1,7,1,1,999,0,2,92.893,-46.2,1.25,5099.1,0
56,2,2,1,2,5,1,2,999,0,2,94.465,-41.8,4.967,5228.1,0
58,2,3,3,1,7,5,2,999,0,2,92.893,-46.2,1.334,5099.1,0
52,2,1,3,1,1,3,1,999,1,1,93.075,-47.1,1.41,5099.1,0
32,1,2,3,1,4,5,3,999,0,2,93.918,-42.7,4.963,5228.1,0
51,5,2,3,1,7,2,2,999,4,1,93.876,-40,0.697,5008.7,0
31,7,2,3,1,2,1,1,999,0,2,93.444,-36.1,4.963,5228.1,0
34,10,2,3,1,2,1,1,999,0,2,93.444,-36.1,4.963,5228.1,0
60,6,2,3,1,2,2,2,999,0,2,93.444,-36.1,4.965,5228.1,1
36,1,2,3,1,7,1,3,999,0,2,92.893,-46.2,1.313,5099.1,0
30,8,1,1,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
51,1,3,3,1,5,1,2,999,0,2,92.963,-40.8,1.268,5076.2,0
26,2,2,3,1,4,2,2,999,0,2,93.918,-42.7,4.96,5228.1,0
39,1,2,3,1,2,3,3,999,0,2,93.444,-36.1,4.968,5228.1,0
38,3,2,1,2,7,4,11,999,0,2,93.994,-36.4,4.857,5191,0
41,2,2,1,2,7,4,1,999,0,2,93.994,-36.4,4.856,5191,0
43,12,2,3,2,7,2,2,999,0,2,93.994,-36.4,4.857,5191,0
60,3,2,2,2,7,3,3,999,0,2,93.994,-36.4,4.86,5191,0
28,2,2,1,2,5,4,7,999,0,2,94.465,-41.8,4.864,5228.1,0
34,10,2,3,1,4,5,5,999,0,2,93.918,-42.7,4.962,5228.1,0
64,11,1,3,1,9,5,2,999,0,2,94.601,-49.5,0.959,4963.6,0
35,2,2,3,2,7,5,2,999,0,2,93.994,-36.4,4.858,5191,0
40,2,2,3,1,4,4,4,999,0,2,93.918,-42.7,4.961,5228.1,0
46,2,3,1,1,7,3,2,999,1,1,92.893,-46.2,1.327,5099.1,0
33,1,2,3,1,5,4,1,999,0,2,92.963,-40.8,1.262,5076.2,1
74,6,2,1,2,9,2,1,999,0,2,94.601,-49.5,0.977,4963.6,0
40,5,2,3,1,2,5,1,999,0,2,93.444,-36.1,4.965,5228.1,0
46,8,2,1,1,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
41,3,1,3,1,4,3,1,999,0,2,93.918,-42.7,4.963,5228.1,0
30,10,3,3,1,2,3,2,999,0,2,93.444,-36.1,4.968,5228.1,0
44,1,2,3,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
47,2,2,2,1,2,4,10,999,0,2,93.444,-36.1,4.965,5228.1,0
50,2,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.859,5191,0
29,10,3,3,1,7,2,1,999,0,2,92.893,-46.2,1.244,5099.1,0
51,2,1,3,1,7,4,4,999,0,2,92.893,-46.2,1.291,5099.1,0
52,2,2,1,2,7,1,2,999,0,2,93.994,-36.4,4.859,5191,0
27,1,3,1,2,1,3,3,999,0,2,93.075,-47.1,1.41,5099.1,0
44,7,2,3,2,5,4,1,999,0,2,94.465,-41.8,4.864,5228.1,0
34,11,2,1,1,7,2,2,999,0,2,92.893,-46.2,1.299,5099.1,0
23,9,3,3,1,9,2,2,999,1,1,94.601,-49.5,1.032,4963.6,1
30,10,3,1,1,4,4,2,999,0,2,93.918,-42.7,4.962,5228.1,0
26,9,3,3,1,7,2,2,999,0,2,92.893,-46.2,1.244,5099.1,0
35,10,2,3,1,7,2,3,999,0,2,92.893,-46.2,1.299,5099.1,0
24,10,3,1,1,4,5,4,999,0,2,93.918,-42.7,4.963,5228.1,0
38,11,2,1,1,4,4,1,999,0,2,93.918,-42.7,4.961,5228.1,1
36,1,2,1,2,7,3,3,999,0,2,93.994,-36.4,4.86,5191,0
24,10,3,1,1,4,3,3,999,0,2,93.918,-42.7,4.968,5228.1,0
31,5,2,3,1,2,5,2,999,0,2,93.444,-36.1,4.964,5228.1,0
41,1,2,3,1,2,5,1,999,0,2,93.444,-36.1,4.965,5228.1,0
39,11,2,3,2,7,3,2,999,0,2,93.994,-36.4,4.855,5191,0
36,10,1,1,2,5,2,4,999,0,2,94.465,-41.8,4.865,5228.1,0
47,6,2,2,2,7,5,2,999,0,2,93.994,-36.4,4.856,5191,0
33,10,2,1,1,1,3,1,999,0,2,93.075,-47.1,1.41,5099.1,1
34,2,2,3,1,8,4,3,999,0,2,93.2,-42,4.153,5195.8,0
42,10,1,1,2,7,1,3,999,0,2,93.994,-36.4,4.859,5191,0
51,2,2,1,1,8,1,4,999,0,2,93.2,-42,4.021,5195.8,0
34,2,3,3,1,4,5,1,999,0,2,93.918,-42.7,4.957,5228.1,0
33,1,3,3,1,2,4,6,999,0,2,93.444,-36.1,4.963,5228.1,0
37,5,2,3,1,4,1,1,6,1,3,94.215,-40.3,0.896,4991.6,1
33,2,2,1,2,4,2,1,999,0,2,94.215,-40.3,0.827,4991.6,0
36,4,2,1,1,2,2,2,999,0,2,93.444,-36.1,4.965,5228.1,0
43,8,2,1,1,8,3,1,999,0,2,93.2,-42,4.076,5195.8,0
47,2,2,3,1,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
32,1,2,3,1,2,5,1,999,0,2,93.444,-36.1,4.965,5228.1,0
42,1,3,1,1,2,2,3,999,0,2,94.027,-38.3,0.898,4991.6,0
36,1,2,3,1,8,1,1,999,0,2,93.2,-42,4.021,5195.8,0
42,2,1,2,2,7,2,1,999,0,2,93.994,-36.4,4.858,5191,0
31,2,3,1,2,1,3,2,999,0,2,93.075,-47.1,1.483,5099.1,0
41,1,1,1,2,4,2,1,999,0,2,93.918,-42.7,4.96,5228.1,0
31,10,2,1,1,4,3,5,999,0,2,93.918,-42.7,4.958,5228.1,1
36,10,3,1,1,5,1,2,999,0,2,92.963,-40.8,1.268,5076.2,1
46,8,2,1,1,7,5,2,999,0,2,92.893,-46.2,1.334,5099.1,0
35,1,1,1,1,8,2,3,999,0,2,93.2,-42,4.191,5195.8,0
30,10,2,3,2,7,3,6,999,0,2,93.994,-36.4,4.86,5191,0
35,10,3,3,2,7,5,1,999,0,2,93.994,-36.4,4.857,5191,0
47,5,2,1,2,7,1,1,999,0,2,93.994,-36.4,4.857,5191,0
35,5,3,3,1,7,1,2,999,0,2,92.893,-46.2,1.313,5099.1,0
77,5,2,3,1,2,1,1,3,6,3,94.027,-38.3,0.905,4991.6,1
39,10,2,2,2,7,5,2,999,0,2,93.994,-36.4,4.858,5191,0
37,1,3,3,2,4,4,4,999,0,2,93.918,-42.7,4.961,5228.1,0
31,1,3,1,2,7,2,1,999,0,2,93.994,-36.4,4.857,5191,0
49,10,1,3,1,4,3,1,999,0,2,93.918,-42.7,4.958,5228.1,0
57,7,2,1,1,4,2,4,999,0,2,93.918,-42.7,4.962,5228.1,0
33,2,1,3,2,5,3,1,999,0,2,94.465,-41.8,4.958,5228.1,0
35,2,2,3,2,7,1,6,999,0,2,93.994,-36.4,4.864,5191,0
39,10,3,3,1,1,2,6,999,1,1,93.075,-47.1,1.405,5099.1,0
34,10,2,3,1,7,2,1,999,0,2,92.893,-46.2,1.299,5099.1,0
32,1,3,1,2,5,1,2,999,0,2,94.465,-41.8,4.967,5228.1,0
35,9,3,1,2,5,3,1,999,0,2,94.465,-41.8,4.961,5228.1,1
53,7,2,1,1,2,1,3,999,0,2,93.444,-36.1,4.963,5228.1,0
30,10,2,3,2,4,5,2,999,0,2,93.918,-42.7,4.963,5228.1,0
30,9,3,3,2,7,2,2,999,0,2,93.994,-36.4,4.857,5191,0
44,2,2,1,1,1,2,2,999,1,1,93.075,-47.1,1.466,5099.1,0
50,1,2,1,1,2,3,14,999,0,2,93.444,-36.1,4.962,5228.1,0
56,6,2,3,2,7,2,3,999,0,2,93.994,-36.4,4.857,5191,0
58,6,1,3,1,5,4,2,999,0,2,92.963,-40.8,1.262,5076.2,0
54,10,2,1,2,5,3,2,999,0,2,94.465,-41.8,4.958,5228.1,0
40,10,3,1,1,8,2,1,7,2,1,92.649,-30.1,0.714,5017.5,1
31,2,2,1,1,4,1,2,999,0,2,93.918,-42.7,4.963,5228.1,0
41,1,2,3,1,7,4,1,999,1,1,92.893,-46.2,1.344,5099.1,0
31,2,3,3,1,7,3,1,999,0,2,92.893,-46.2,1.327,5099.1,0
39,8,2,3,1,7,4,1,999,0,2,92.893,-46.2,1.344,5099.1,0
37,1,2,3,2,7,2,4,999,0,2,93.994,-36.4,4.857,5191,0
41,12,3,3,2,5,1,2,999,0,2,94.465,-41.8,4.967,5228.1,0
50,10,2,3,1,4,1,1,999,0,2,93.918,-42.7,4.962,5228.1,0
49,2,2,1,2,7,1,1,999,0,2,93.994,-36.4,4.859,5191,0
31,1,2,1,2,7,5,2,999,0,2,93.994,-36.4,4.859,5191,0
35,8,2,3,1,1,3,2,6,1,3,93.749,-34.6,0.644,5008.7,1
52,5,2,3,2,7,1,1,999,0,2,93.994,-36.4,4.859,5191,0
33,5,2,1,2,7,3,3,999,0,2,93.994,-36.4,4.855,5191,0
32,2,2,1,1,7,2,3,999,0,2,92.893,-46.2,1.299,5099.1,0
35,5,2,3,1,1,3,1,999,0,2,93.075,-47.1,1.365,5099.1,0
54,1,2,3,1,2,1,1,999,1,1,92.201,-31.4,0.849,5076.2,1
27,8,3,1,1,4,4,4,999,0,2,93.918,-42.7,4.962,5228.1,1
52,5,2,3,2,7,4,1,999,0,2,93.994,-36.4,4.857,5191,0
32,1,2,3,1,2,1,1,999,0,2,92.201,-31.4,0.881,5076.2,0
36,1,3,3,1,7,3,1,999,1,1,92.893,-46.2,1.327,5099.1,0
27,1,2,1,1,7,3,1,999,0,2,92.893,-46.2,1.266,5099.1,0
39,2,3,3,1,8,2,2,999,0,2,93.2,-42,4.191,5195.8,0
34,3,2,1,1,1,1,3,999,0,2,93.075,-47.1,1.405,5099.1,0
35,2,2,3,2,7,5,1,999,0,2,93.994,-36.4,4.858,5191,0
32,1,3,1,2,7,5,1,999,0,2,93.994,-36.4,4.859,5191,0
42,10,2,1,1,2,5,1,999,1,1,92.201,-31.4,0.879,5076.2,0
42,1,2,1,1,8,2,2,999,1,1,93.2,-42,4.191,5195.8,1
37,5,3,3,2,7,1,1,999,0,2,93.994,-36.4,4.857,5191,0
34,1,2,3,1,8,1,3,999,0,2,93.2,-42,4.021,5195.8,0
27,1,3,3,1,4,3,1,999,0,2,93.918,-42.7,4.958,5228.1,0
49,2,2,1,2,5,3,2,999,0,2,94.465,-41.8,4.866,5228.1,1
35,1,2,1,2,7,4,4,999,0,2,93.994,-36.4,4.857,5191,0
22,2,3,3,2,4,2,7,999,0,2,93.918,-42.7,4.96,5228.1,0
45,4,1,3,2,7,3,1,999,0,2,93.994,-36.4,4.86,5191,0
29,2,2,3,2,4,5,1,999,0,2,93.918,-42.7,4.962,5228.1,0
59,10,2,3,2,2,5,3,999,1,1,92.201,-31.4,0.834,5076.2,0
55,6,1,1,2,5,2,2,999,0,2,94.465,-41.8,4.865,5228.1,0
32,2,2,1,1,8,3,4,999,0,2,93.2,-42,4.076,5195.8,0
49,2,1,3,1,4,5,1,999,0,2,93.918,-42.7,4.957,5228.1,0
43,1,2,3,2,5,3,2,999,0,2,94.465,-41.8,4.866,5228.1,0
47,2,2,3,1,7,1,1,999,0,2,92.893,-46.2,1.25,5099.1,0
41,2,1,3,1,7,3,1,999,0,2,92.893,-46.2,1.327,5099.1,0
50,2,2,3,2,7,2,2,999,0,2,93.994,-36.4,4.857,5191,0
46,3,2,3,1,8,4,2,999,0,2,93.2,-42,4.153,5195.8,0
32,8,2,3,2,7,5,9,999,0,2,93.994,-36.4,4.858,5191,0
47,6,3,3,1,4,2,3,999,0,2,93.918,-42.7,4.962,5228.1,0
54,1,2,1,2,7,3,2,999,0,2,93.994,-36.4,4.86,5191,0
29,10,2,1,1,1,2,3,999,1,1,93.749,-34.6,0.645,5008.7,0
33,1,2,1,1,1,3,6,999,0,2,93.749,-34.6,0.659,5008.7,0
31,9,3,1,1,4,1,3,6,2,3,94.215,-40.3,0.885,4991.6,1
27,2,3,3,1,7,4,2,999,1,1,92.893,-46.2,1.291,5099.1,0
25,9,3,1,1,8,3,1,999,0,2,94.767,-50.8,1.041,4963.6,1
34,10,2,3,1,8,5,1,999,0,2,93.2,-42,4.12,5195.8,1
35,1,2,1,2,7,2,5,999,0,2,93.994,-36.4,4.857,5191,0
37,8,2,3,2,7,5,1,999,0,2,92.893,-46.2,1.281,5099.1,0
34,10,3,3,1,2,5,3,999,0,2,93.444,-36.1,4.967,5228.1,1
33,2,3,1,1,7,4,3,999,1,1,92.893,-46.2,1.291,5099.1,0
54,7,2,3,1,2,3,4,999,0,2,93.444,-36.1,4.964,5228.1,0
30,2,2,3,1,8,5,1,999,1,1,93.2,-42,4.12,5195.8,0
40,2,2,1,2,5,2,2,999,0,2,94.465,-41.8,4.961,5228.1,0
37,10,3,3,1,1,3,2,999,0,2,93.075,-47.1,1.41,5099.1,0
